"PlotNumber","Unit","MoistureRegime","NutrientRegime"
"KN02925","ESSFwc4","3","C"
"KN02926","ICHdm","2","B"
"KN02927","ICHdm","4","C"
"KN02928","ICHdm","4","C"
"KN02929","ICHdm","4","C"
"KN02930","ICHdm","3","B"
"KN02931","ICHdm","3","B"
"KN02932","ICHdm","3","B"
"KN02933","ICHdm","5","C"
"KN02934","ICHdm","2","C"
"KN02935","ICHdm","4","C"
"KN02936","ICHdm","4","B"
"KN02937","ICHdm","5","B"
"KN02938","ICHdm","4","B"
"KN02939","ICHdm","3","C"
"KN02940","ICHdm","4","C"
"KN02941","ICHdm","3","B"
"KN02942","ICHdm","5","C"
"KN02943","ICHdm","4","C"
"KN02944","ICHdm","3","C"
"KN02945","ICHdm","3","C"
"KN02946","ICHdm","4","C"
"KN02947","ESSFwm4","3","B"
"KN02948","ESSFwm4","3","B"
"KN02949","ESSFwm4","4","C"
"KN02950","ESSFdm","4","C"
"KN02951","ESSFwm4","4","C"
"KN02952","ESSFwm4","5","D"
"KN02953","ESSFwm4","3","B"
"KN02954","ESSFwm4","3","B"
"KN02955","ESSFdm","3","B"
"KN02956","ESSFwm4","3","B"
"KN02957","ESSFwm4","3","B"
"KN02958","ESSFdm","3","B"
"KN02959","ESSFwm4","5","D"
"KN02960","ESSFwm4","5","D"
"KN02961","ESSFwm4","4","C"
"KN02962","ESSFdm","4","C"
"KN02963","ESSFwm4","4","C"
"KN02964","ESSFdm","4","C"
"KN02965","ESSFwm4","3","B"
"KN02966","ESSFwm4","4","C"
"KN02967","ESSFwm4","5","D"
"KN02968","ICHdw1","3","B"
"KN02969","ICHdw1","4","C"
"KN02970","ICHdw1","4","C"
"KN02971","ICHdw1","4","C"
"KN02972","ICHdw1","5","C"
"KN02973","ICHdw1","4","C"
"KN02974","ICHdw1","4","C"
"KN02975","ICHdw1","4","C"
"KN02976","ICHdw1","4","C"
"KN02977","ICHmw2","2","C"
"KN02978","ICHmw2","2","C"
"KN02979","ICHmw2","4","C"
"KN02980","ICHmw2","4","C"
"KN02981","ICHmw2","4","B"
"KN02982","ICHmw2","4","B"
"KN02983","ICHmw2","3","B"
"KN02984","ICHmw2","2","B"
"KN02985","ICHdw1","5","C"
"KN02986","ICHdw1","4","C"
"KN02987","ICHdw1","3","C"
"KN02988","ICHdw1","3","C"
"KN02989","ICHdw1","3","C"
"KN02990","ESSFwm4","5","D"
"KN02991","ESSFwm4","4","C"
"KN02992","ESSFdm","3","C"
"KN02993","ESSFwm4","3","C"
"KN02994","ESSFwm4","3","B"
"KN02995","ESSFdm","3","B"
"KN02996","ESSFwm4","3","B"
"KN02997","ESSFwm4","4","C"
"KN02998","ICHdm","4","B"
"KN02999","ICHdm","4","B"
"KN03000","ICHdm","3","C"
"KN03001","ICHdm","4","C"
"KN03002","ICHdm","4","C"
"KN03003","ICHdm","4","C"
"KN03004","ICHdm","3","B"
"KN03005","ICHdm","5","C"
"KN03006","ESSFwc4","3","B"
"KN03007","ESSFwh1","3","B"
"KN03008","ESSFwh1","4","C"
"KN03009","ESSFwh1","2","B"
"KN03010","ESSFwh1","3","B"
"KN03011","ESSFwh1","4","C"
"KN03012","ESSFwc4","3","B"
"KN03013","ESSFwh1","4","B"
"KN03014","ESSFwh1","3","C"
"KN03015","ICHmw2","2","C"
"KN03016","ICHmw2","3","B"
"KN03017","ICHmw2","4","C"
"KN03018","ICHmw2","4","C"
"KN03019","ICHmw2","4","B"
"KN03020","ICHmw2","4","B"
"KN03021","ESSFdm","3","B"
"KN03022","ESSFwm4","3","B"
"KN03023","ESSFwm4","3","B"
"KN03024","ESSFwm4","3","C"
"KN03025","ESSFwm4","3","C"
"KN03026","ESSFwm4","3","C"
"KN03027","ESSFwm4","3","B"
"KN03028","ESSFwc4","3","B"
"KN03029","ESSFwh1","4","C"
"KN03030","ESSFwh1","3","B"
"KN03031","ICHmw2","5","D"
"KN03032","ICHmw2","5","D"
"KN03033","ESSFwh1","4","D"
"KN03034","ESSFwc1","3","B"
"KN03035","ESSFwh1","3","B"
"KN03036","ESSFwc4","3","B"
"KN03037","ESSFwh1","4","C"
"KN03038","ICHmw2","4","C"
"KN03039","ICHmw2","4","C"
"KN03040","ICHmw2","4","B"
"KN03041","ICHdw1","4","B"
"KN03042","ICHmw2","5","C"
"KN03043","ICHmw2","5","C"
"KN03044","ICHmw2","3","C"
"KN03045","ICHmw2","3","B"
"KN03046","ICHmw2","3","B"
"KO 002","CWHmm1","6","D"
"KO 003","CWHmm1","4","D"
"KO 004","CWHmm1","6","D"
"KO 005","CWHmm1","2","C"
"KO 006","CWHmm1","4","D"
"KO 007","CWHmm1","2","C"
"KO 008","CWHmm1","4","D"
"KO 009","CWHmm1","2","C"
"KO 010","CWHmm1","3","D"
"KO 011","CWHmm1","4","D"
"KO 012","CWHmm1","3","D"
"KO 013","CWHmm1","4","B"
"KO 014","CWHmm1","5","D"
"KO 015","CWHmm1","5","D"
"KO 016","CWHmm1","4","D"
"KO 017","CWHmm1","6","C"
"KO 018","CWHmm1","2","C"
"KO 019","CWHmm1","4","D"
"KO 020","CWHmm1","6","C"
"KO 021","CWHmm1","4","D"
"KO 022","CWHmm1","4","D"
"KO 023","CWHmm1","5","D"
"KO 024","CWHmm1","6","D"
"KO 025","CWHmm1","5","B"
"KO 026","CWHmm1","6","D"
"KO 027","CWHmm1","2","C"
"KO 028","CWHmm1","4","D"
"KO 029","CWHmm1","2","C"
"KO 030","CWHmm1","6","D"
"KO 031","CWHmm1","4","D"
"KO 032","CWHmm1","5","D"
"KO 033","CWHxm2","1",
"KO 034","CWHxm2","1",
"KO 035","CWHxm2","1",
"KO 039","CWHmm1","6","C"
"KO 040","CWHmm1","4","D"
"KO 041","CWHmm1","4","D"
"KO 042","CWHmm1","4","D"
"KO 043","CWHmm1","7","D"
"KO 044","CWHmm1","7","D"
"KO 045","CWHmm1","7","D"
"KO 046","CWHmm1","5","D"
"KO 047","CWHmm1","4","D"
"KO 048","CWHmm1","2","C"
"KO 049","CWHxm2","6","D"
"KO 050","CWHxm2","6","C"
"KO 051","CWHxm2","4","D"
"KO 052","CWHxm2","4","B"
"KO 053","CWHxm2","4","D"
"KO 054","CWHxm2","6","D"
"KO 055","CWHmm1","6","D"
"KO 056","CWHmm1","6","D"
"KO 057","CWHmm1","4","D"
"KO 058","CWHmm1","4","D"
"KO 059","CWHmm1","4","D"
"KO 060","CWHmm1","6","D"
"KO 061","CWHmm1","4","D"
"KO 062","CWHmm1","4","D"
"KO 063","CWHxm2","3","D"
"KO 064","CWHxm2","2","C"
"KO 065","CWHxm2","2","C"
"KO 066","CWHxm2","4","D"
"KO 067","CWHxm2","2","C"
"KO 068","CWHxm2","2","C"
"KO 069","CWHxm2","4","D"
"KO 070","CWHxm2","2","C"
"KO 071","CWHxm2","5","B"
"KO 072","CWHxm2","4","D"
"KO 073","CWHxm2","5","D"
"KO 074","CWHxm2","5","D"
"KO 075","CWHxm2","5","D"
"KO 076","CWHxm2","1",
"KO 077","CWHxm2","6","C"
"KO 078","CWHxm2","6","C"
"KO 079","CWHxm2","2","C"
"KO 080","CWHxm2","6","D"
"KO 081","CWHxm2","4","D"
"KO 082","CWHxm2","6","C"
"KO 083","CWHxm2","4","D"
"KO 084","CWHxm2","6","C"
"KO 085","CWHxm2","2","C"
"KO 086","CWHxm2","6","D"
"KO 087","CWHmm1","4","D"
"KO 088","CWHmm1","4","D"
"KO 089","CWHxm2","4","D"
"KO 090","CWHxm2","4","B"
"KO 091","CWHmm1","4","B"
"KO 092","CWHmm1","4","B"
"KO 093","CWHmm1","1",
"ko93088","ESSFwcw","2","B"
"ko93089","ESSFwcw","3","B"
"ko93090","ESSFwcw","3","B"
"ko93092","ESSFwcw","4","C"
"ko93093","ESSFwcw","4","B"
"ko93094","ESSFwc1","2","B"
"ko93095","ESSFwc1","3","C"
"ko93096","ESSFwc1","3","C"
"ko93097","ESSFwc1","5","C"
"ko93098","ICHmw2","4","C"
"KR 246","CWHms2","6","F"
"KR 247","CWHms2","3","C"
"KR 248","CWHds1","6","F"
"KR 249","CWHms2","2","A"
"KR 250","CWHds1","3","B"
"KR 251","CWHms2","3","B"
"KR 252","CWHms2","5","F"
"KS01","SBSdw2","2","C"
"KS-01","ICHwk1","5","D"
"KS02","ESSFwk1",,
"KS-02","ESSFwk1","3","B"
"KS03","SBSdw2","4","C"
"KS04","ESSFwk1",,"C"
"KS05","SBSdw2","5","D"
"KS06","SBSdw2",,
"KS-06","ESSFwc3","5","B"
"KS07","SBSdw2","5",
"KS-09","ICHwk1","6",
"KS-10","ESSFwk1","4","B"
"KS-13","ESSFwk1","5","C"
"KTZ001","CWHvh2","4","B"
"KTZ002","CWHvh2","2","B"
"KTZ003","CWHvh2","5","D"
"L058","BWBSdk2","5","B"
"L059","BWBSdk2","4",
"L060","BWBSdk2","4","B"
"L061","BWBSdk2","3",
"L062","BWBSdk2","1","A"
"L063","BWBSdk2","4","C"
"L064","BWBSdk2","4","B"
"L065","BWBSdk2","4",
"L066","BWBSdk2","1","A"
"L067","BWBSdk2","3",
"L068","BWBSdk2","5","C"
"L069","BWBSdk2","6","A"
"L070","BWBSdk2","4","B"
"L071","BWBSdk2","1","B"
"L072","BWBSdk2","3",
"L073","BWBSdk2","5","B"
"L074","BWBSdk2","3","C"
"L075","BWBSdk2","3",
"ko93099","ICHmw2","7","D"
"ko93100","ICHmw2","5","D"
"ko93101","ICHmw2","4","B"
"ko93102","ICHmw2","5","D"
"ko93103","ICHmw2","3","B"
"ko93104","ESSFwc1","5","D"
"ko93105","ESSFwc1","4","C"
"ko93106","ESSFwc1","4","C"
"ko93107","ESSFwc4","4","C"
"ko93109","ICHmw2","4","C"
"ko93110","ICHmw2","8","D"
"ko93111","ICHmw2","4","D"
"ko93112","ICHmw2","4","C"
"ko93113","ICHmw2","5","D"
"ko93114","ESSFwc1","4","C"
"ko93115","ESSFwc1","6","D"
"ko93116","ESSFwc1","4","C"
"ko93117","ESSFwcw","3","B"
"ko93118","ESSFwcw","2","B"
"ko93119","ESSFwcw","3","C"
"ko93120","ESSFwc4","3","B"
"ko93121","ESSFwc4","4","C"
"ko93122","ESSFwc4","4","C"
"ko93123","ESSFwc4","4","D"
"ko93124","ESSFwcw","2","B"
"ko93125","ESSFwcp","4","C"
"ko93126","ESSFwcp","1","B"
"ko93127","ESSFwcp","3","C"
"ko93128","ESSFwcw","4","C"
"ko93129","ESSFwcp","3","C"
"ko93130","ESSFwcp","2","C"
"ko93131","ESSFwcw","2","B"
"KP 201","CWHvm1","6","D"
"KP 202","CWHvm1","5","D"
"KP 203","CWHvm1","3","B"
"KP 204","CWHmm2","6","D"
"KP 205","MHmm1","4","D"
"KP 206","CWHvm2","5","D"
"KP 207","CWHvm2","5","C"
"KP 208","CWHvm1","6","E"
"KP 209","CWHvm1","5","D"
"KP 210","CWHvm1","4","D"
"KP 211","CWHvm1","4","D"
"KP 212","CWHvh1","5","D"
"KP 213","CWHvh1","5","D"
"KP 214","CWHvh1","5","D"
"KP 215","CWHvh1","6","D"
"KP 216","CWHvm1","6","D"
"KP 217","CWHws2","7","C"
"KP 218","CWHvm2","6","D"
"KP 219","CWHvm2","4","D"
"KP 220","CWHvm2","7","E"
"KP 221","CWHvm1","5","C"
"KP 222","CWHvm1","5","E"
"KP 223","CWHvm1","5","D"
"KP 224","CWHvm1","7","E"
"KP 225","CWHvm1","2","B"
"KP 226","CWHvh1","6","E"
"KP 227","CWHvm2","6","D"
"KP 228","CWHvm2","7","E"
"KP 229","CWHvm2","4","D"
"KP 230","CWHvh1","1","A"
"KP 231","CWHvh1","7","E"
"KP 232","CWHvh1","6","D"
"KP 233","CWHvh1","4","D"
"KP 234","CWHvm1","5","D"
"KP 235","CWHvm1","1","B"
"KP 236","CWHvh1","4","D"
"KP 237","CWHvh1","1","B"
"KP 238","CWHvh1","5","D"
"KP 239","CWHvm1","6","E"
"KP 240","CWHvm1","7","E"
"KP 241","CWHvm1","3","C"
"KP 242","CWHvm1","5","E"
"KP 243","CWHvm1","4","C"
"KP 244","CWHvm1","1","B"
"KP 245","CWHvm1","4","C"
"KP 246","CWHvm1","4","C"
"KP 247","CWHvm1","6","C"
"KP 248","CWHvm1","5","D"
"KP 249","CWHvm1","4","D"
"KP 250","CWHvm1","6","D"
"KP 251","CWHvm1","6","E"
"KP 252","CWHvh1","5","D"
"KR 245","MHmm2","5","B"
"KTZ004","CWHvh2","2","C"
"KTZ005","MHwh","2","C"
"KTZ006","MHmm1","4","C"
"KTZ007","MHmmp1","2","B"
"KTZ008","MHmmp1","4","C"
"KTZ009","MHmm1","4","C"
"KTZ010","MHwhp","2","B"
"KTZ011","CWHvh2","2","C"
"KTZ012","CWHvh2","7","D"
"KTZ013","CWHvm2","4","C"
"KTZ014","CWHvm2","4","C"
"KTZ015","CWHvm2","4","C"
"KTZ016","CWHvm1","5","D"
"KTZ017","CWHvh2","2","C"
"KTZ018","CWHvh2","3","D"
"KTZ019","MHwh","5","B"
"KTZ020","CWHvh2",,
"KTZ021","CWHvh2","2","D"
"KTZ022","CWHvh2",,"D"
"KTZ023","CWHvh2","8","E"
"KTZ024","MHwh","4","C"
"KTZ025","CWHvh2","2","C"
"KUT200","BAFAmks","2","A"
"KUT201","BAFAmks","2","C"
"KUT202","BAFAmks","4","C"
"KUT203","BAFAmks","4","C"
"KUT204","BAFAmks","5","D"
"KUT206","BAFAmks","6","C"
"KUT207","BAFAmks","7","C"
"KUT208","BAFAmks","2","B"
"KUT209","BAFAmks","2","B"
"KUT210","BAFAmks",,
"KUT211","BAFAmks","4","B"
"KUT212","BAFAmks","3","B"
"KUT213","BAFAmks","5","C"
"KUT214","SWBmks","2","D"
"KUT215","SWBmks","5","C"
"KUT216","SWBmk","2","C"
"KUT217","SWBmk","3","C"
"KUT218","SWBmk","2","C"
"KUT219","SWBmk","2","C"
"KUT220","SWBmk","2","C"
"KUT221","SWBmk","3","C"
"KUT222","SWBmk","2","C"
"KUT223","SWBmk","2","C"
"KUT224","SWBmk","3","C"
"KUT225","BAFAmks","5","B"
"KUT226","BAFAmks","7","C"
"KUT227","SWBmks","3","C"
"KUT228","SWBmks","7","D"
"KUT229","SWBmks","3","C"
"KUT230","SWBmks","3","C"
"KUT231","SWBmk","7","C"
"KUT232","SWBmk","7","D"
"KUT233","SWBmk","2","B"
"KUT234","SWBmks","1","B"
"KUT235","SWBmks","3","C"
"KUT236","SWBmk","2","C"
"KUT238","SWBmk","2","C"
"KUT239","SWBmk","6","D"
"KUT240","BAFAmks","4","C"
"KUT241","SWBmks","2","C"
"KUT242","SWBmk","6","D"
"KUT243","SWBmk","6","D"
"KUT244","SWBmks","3","C"
"KUT245","SWBmks","2","B"
"KUT246","SWBmk","3","C"
"KUT247","SWBmk","4","C"
"KUT248","SWBmk",,
"KUT249","SWBmk","3","C"
"KUT250","SWBmk","7","D"
"KUT251","SWBmk","7","D"
"KUT252","SWBmk","2","C"
"KUT253","SWBmks","5","B"
"KUT255","SWBmks","3","C"
"KUT256","SWBmk","7","C"
"KUT257","SWBmk","5","C"
"KUT258","SWBmk","3","C"
"KUT259","SWBmk","7","D"
"KUT260","SWBmk","8","D"
"KUT261","SWBmk","2","C"
"KUT263","SWBmk","7","D"
"KUT264","SWBmk","3","D"
"KUT265","SWBmk","3","C"
"KUT266","SWBmk","6","C"
"KUT267","SWBmk","6","C"
"KUT268","SWBmk","5","D"
"KUT269","SWBmk","6","C"
"KUT270","SWBmk","5","D"
"KZ00152","CWHvm1","3","C"
"KZ00252","CWHvm2","4","C"
"KZ00352","CWHvm1","5","C"
"KZ00452","CWHvm1","5","E"
"KZ00552","CWHvm1","3","D"
"KZ00652","CWHvm1","4","D"
"KZ00752","MHmm1","4","B"
"KZ00852","MHmm1","6","A"
"KZ00952","MHmm1","6","C"
"KZ01052","CWHwm","5","D"
"KZ01152","CWHwm","5","D"
"KZ01252","CWHvm1","5","D"
"KZ01352","CWHwm","5","D"
"KZ01452","CWHwm","6","D"
"KZ01552","CWHwm","7","B"
"KZ01652","CWHwm","7","A"
"KZ01752","CWHvm2","5","D"
"KZ01852","CWHvm1","4","B"
"KZ01952","MHmm1","6","A"
"KZ02052","MHmm1","4","C"
"KZ02152","CWHwm","5","C+"
"KZ02252","MHmm1","7","A"
"KZ02352","MHmm1","4","B"
"KZ02452","CWHwm","5","D"
"KZ02552","CWHvm1","6","A"
"KZ02652","CWHvm2","7","D"
"KZ02752","CWHwm","4","C"
"KZ02852","CWHwm","5","E"
"KZ02952","CWHwm","3","D"
"KZ03052","CWHwm","4","C"
"KZ03152","CWHwm","5","D"
"KZ03252","CWHwm","5","D"
"KZ03352","CWHwm","4","C"
"KZ03452","CWHwm","5","B"
"KZ03552","MHmm1","3","D"
"KZ03652","MHmm1","4","D"
"KZ03752","CWHwm","4","D"
"KZ03852","CWHwm","6","D"
"KZ03952","CWHwm","5","D"
"KZ04052","CWHwm","4","C"
"KZ04152","CWHwm","6","B+"
"KZ04252","CWHwm","4","C"
"KZ04352","CWHwm","4","C"
"KZ04452","CWHwm","5","D"
"KZ04552","CWHvm1","5","D"
"KZ04652","CWHvm1","5","D"
"KZ04752","CWHvm1","5","D"
"KZ04852","CWHvm1","5","D"
"KZ04952","CWHvm1","7","E"
"KZ05052","CWHvm1","7","E"
"KZ05152","CWHwm","5","D"
"KZ05252","CWHwm","6","C"
"KZ05352","CWHwm","5","D"
"KZ05452","CWHwm","5","C"
"KZ05552","CWHwm","5","D"
"KZ05652","CWHwm","5","C"
"KZ05752","CWHwm","4","B"
"KZ05852","CWHwm","4","B"
"KZ05952","CWHwm","4","D"
"KZ06052","CWHwm","5","D"
"KZ06152","CWHwm","5","D"
"KZ06252","CWHwm","5","D"
"KZ06352","CWHwm","4","D"
"KZ06452","CWHwm","4","C"
"KZ06552","CWHwm","5","D"
"KZ06652","CWHwm","4","D+"
"KZ06752","CWHwm","5","D"
"KZ06852","CWHwm","4","C"
"KZ06952","CWHwm","3","A"
"KZ07052","CWHwm","5","D"
"KZ07152","CWHwm","5","D"
"KZ07252","CWHwm","7","A"
"KZ07352","CWHwm","5","D"
"KZ07452","CWHwm","7","C"
"KZ07552","CWHwm","5","A"
"KZ07652","CWHwm","7","D"
"KZ07752","CWHwm","7","D"
"KZ07852","CWHwm","5","D"
"KZ07952","CWHwm","5","D"
"KZ08052","CWHwm","5","D"
"KZ08152","CWHwm","5","D"
"KZ08252","CWHwm","5","D"
"KZ08352","CWHwm","7","D"
"KZ08452","MHmm1","5","B"
"KZ08552","MHmm1","4","A"
"KZ08652","MHmm1","4","D"
"KZ08752","CWHvm2","5","A"
"KZ08852","MHmm1","4","B"
"KZ08952","CWHwm","4","C"
"KZ09052","CWHwm","4","B"
"KZ09152","CWHwm","5","D"
"KZ09252","CWHwm","4","C"
"KZ09352","CWHwm","6","A"
"KZ09452","CWHwm","6","D"
"KZ09552","CWHwm","5","D"
"KZ09652","CWHwm","4","B"
"KZ09752","CWHwm","5","D"
"KZ09852","CWHwm","4","C"
"KZ09952","CWHwm","6","A"
"KZ10052","CWHvm1","5","D"
"KZ10152","CWHvm1","5","D"
"KZ10252","CWHvm1","4","C"
"KZ10352","CWHvm1","4","D"
"KZ10452","CWHvm1","5","D"
"KZ10552","CWHvm2","4","D"
"KZ10652","CWHwm","2","B"
"KZ10752","CWHvm2","4","D"
"KZ10852","CWHwm","6","C+"
"KZ10952","MHmm1","4","C"
"KZ11052","MHmm1","4","D"
"KZ11152","MHmm1","5","D"
"KZ11252","CWHwm","5","D"
"KZ11352","CWHwm","5","D"
"KZ11452","CWHwm","4","D"
"KZ11552","MHmm1","4","D"
"KZ11652","MHmm1","4","D"
"KZ11752","MHmm1","5","D"
"KZ11852","MHmm1","4","D"
"KZ11952","MHmm1","4","D"
"KZ12052","CWHvm2","6","D"
"KZ12152","CWHvm2","6","D"
"KZ12252","CWHwm","4","D"
"KZ12352","MHmm1","6","C"
"KZ12452","MHmm1","5","D"
"KZ12552","MHmm1","8","C"
"KZ12652","MHmm1","3","B"
"KZ12752","CWHwm","5","D"
"KZ12852","CWHwm","4","D"
"KZ12952","CWHwm","4","C"
"KZ13052","CWHwm","4","D"
"KZ13152","CWHwm","7","D"
"KZ13252","CWHwm","4","D"
"KZ13352","CWHwm","4","D"
"KZ13452","CWHwm","4","C"
"KZ13552","CWHvm2","5","D"
"KZ13652","CWHwm","5","D"
"KZ13752","CWHwm","4","C"
"KZ13852","CWHwm","5","D"
"KZ13952","CWHwm","2","C"
"KZ14052","CWHwm","4","D"
"KZ14152","CWHwm","4","D"
"KZ14252","CWHvm1","7","B"
"KZ14352","CWHwm","4","C"
"KZ14452","CWHwm","3","D"
"KZ14552","CWHwm","5","D"
"KZ14652","CWHwm","4","C"
"KZ14752","CWHwm","5","B"
"KZ14852","CWHwm","5","C+"
"KZ14952","CWHvm1","5","D"
"KZ15052","CWHvm1","5","C"
"KZ15152","CWHwm","5","D"
"KZ15252","CWHwm","5","D"
"KZ15352","CWHvm1","6","D"
"KZ15452","CWHvm1","5","D"
"KZ15552","CWHvm1","3","D"
"KZ15652","CWHwm","4","C"
"KZ15752","CWHwm","5","D"
"KZ15852","CWHwm","5","D"
"KZ15952","CWHwm","5","D"
"KZ16052","CWHwm","5","D"
"KZ16152","CWHwm","5","D"
"KZ16252","CWHvm1","5","D"
"KZ16352","CWHvm1","5","C"
"KZ16452","CWHvm1","5","D"
"KZ16552","CWHvm1","4","C"
"KZ16652","CWHvm1","5","D"
"KZ16752","CWHvm1","5","D"
"KZ16852","CWHvm1","5","D"
"KZ16952","CWHvm1","5","D"
"KZ30152","CWHvm1","5","D"
"KZ30252","CWHvm1","2","A"
"KZ30352","CWHvm1","4","C"
"KZ30452","CWHvm2","4","C"
"KZ30552","CWHvm1","6","D"
"KZ30652","CWHwm","8","D"
"KZ30752","CWHvm1","3","C"
"KZ30852","CWHvm1","7","E"
"KZ30952","CWHvm1","5","D"
"KZ31052","CWHvm1","4","C"
"KZ31152","CWHvm1","5","D"
"KZ31252","CWHwm","5","D"
"KZ31352","CWHvm2","5","D"
"KZ31452","CWHvm2","5","C"
"KZ31552","CWHvm2","2","A"
"KZ31652","CWHvm2","5","D"
"KZ31752","CWHvm2","5","D"
"KZ31852","CWHvm2","4","C"
"KZ31952","CWHvm2","7","D"
"KZ32052","CWHvm2","6","D"
"KZ32152","CWHvm2","4","C"
"KZ32252","MHmm1","4","C"
"KZ32352","CWHvm2","5","D"
"KZ32452","CWHvm2","5","D"
"KZ32552","CWHvm2","5","D"
"KZ32652","MHmm1","7","B"
"KZ32752","CWHvm2","4","C"
"KZ32852","CWHvm2","5","D"
"KZ32952","CWHvm2","5","D"
"KZ33052","CWHvm2","5","D"
"KZ33152","MHmm1","4","A"
"KZ33252","CWHvm2","4","C"
"KZ33352","MHmm1","7","A"
"KZ33452","MHmm1","7","A"
"KZ33552","MHmm1","7","A"
"KZ33652","MHmm1","4","B"
"KZ33752","MHmm1","6","D"
"KZ33852","CWHvm2","4","C"
"KZ33952","CWHvm2","5","D"
"KZ34052","CWHvm2","5","D"
"KZ34152","CWHwm","5","D"
"KZ34252","CWHwm","4","C"
"KZ34352","CWHwm","5","D"
"KZ34452","CWHwm","2","A"
"KZ34552","CWHwm","5","D"
"KZ34652","CWHwm","5","D"
"KZ34752","CWHwm","6","D"
"KZ34852","CWHwm","5","D"
"KZ34952","CWHwm","5","D"
"KZ35052","CWHwm","5","D"
"KZ35152","CWHwm","5","D"
"KZ35252","CWHwm","5","D"
"KZ35352","CWHwm","5","D"
"KZ35452","CWHwm","5","C"
"KZ35552","CWHvm1","7","A"
"KZ35652","CWHwm","6","B"
"KZ35752","CWHwm","7","D"
"KZ35852","CWHwm","5","D"
"KZ35952","CWHwm","5","D"
"KZ36052","CWHwm","5","C"
"KZ36152","CWHwm","5","D"
"KZ36252","CWHwm","4","C"
"KZ36352","CWHwm","6","D"
"KZ36552","CWHwm","5","D"
"KZ36652","CWHwm","5","D"
"KZ36752","CWHwm","5","D"
"KZ36852","CWHwm","5","D"
"KZ36952","CWHwm","4","C"
"KZ37052","CWHwm","5","D"
"KZ37152","CWHwm","4","C"
"KZ37252","CWHwm","5","D"
"KZ37352","CWHwm","5","D"
"KZ37452","CWHwm","3","B"
"KZ37552","CWHwm","3","B"
"KZ37652","CWHwm","5","D"
"KZ37752","CWHwm","5+","D"
"KZ37852","CWHwm","5","D"
"KZ37952","CWHwm","5","D"
"KZ38052","CWHwm","5","D"
"KZ38152","CWHwm","5","D"
"KZ38252","CWHwm","6","D"
"KZ38352","CWHwm","5","D"
"KZ38452","CWHwm",,
"KZ38552","CWHwm","4","C"
"KZ38652","CWHwm","7","D"
"KZ38752","CWHwm","5","D"
"KZ38852","CWHwm","6","D"
"KZ38952","CWHwm","7","D"
"KZ39152","CWHwm","5","D"
"KZ39252","CWHwm","5","D"
"KZ39352","CWHwm","5","D"
"KZ39452","CWHwm","7","D"
"KZ39552","CWHwm","6","D"
"KZ39652","CWHwm","5","D"
"KZ39752","CWHwm","5","D"
"KZ39852","CWHwm","5","D"
"KZ39952","CWHwm","5","D"
"KZ40052","CWHwm","5","D"
"KZ40152","CWHwm","8","D"
"KZ40252","CWHwm","5","D"
"KZ40352","CWHwm","6","D"
"KZ40452","CWHwm","4","C"
"KZ40552","CWHwm","4","C"
"KZ40652","CWHwm","5","D"
"KZ40752","CWHwm","5","D"
"KZ40852","MHmmp1","7","B"
"KZ40952","CWHwm","4","C"
"KZ41052","MHmm1",,
"KZ41152","MHmm1","7","B"
"KZ41252","CWHwm","6","D"
"KZ41352","CWHwm","5","D"
"KZ41552","CWHwm","5","D"
"KZ41652","CWHwm","5","C"
"KZ41752","CWHwm","5","D"
"KZ41852","CWHwm","4","C"
"KZ41952","CWHwm","5","D"
"KZ42052","CWHwm","2","A"
"KZ42152","CWHvm1","7","D"
"KZ42252","CWHvm1","7","D"
"KZ42352","CWHwm","5","D"
"KZ42452","CWHvm1","5","D"
"KZ42552","CWHvm1","5","D"
"KZ42652","CWHvm1","5","D"
"KZ42752","CWHvm1","5","D"
"KZ42852","CWHvm1","5","D"
"KZ42952","CWHvm1","5","D"
"KZ43052","CWHwm","5","D"
"KZ43152","CWHwm","5","D"
"KZ43252","CWHwm","4","C"
"KZ43352","CWHwm","5","D"
"KZ43452","CWHwm","5","D"
"KZ43552","CWHvm1","5","D"
"KZ43652","CWHvm1","5","D"
"KZ43752","CWHvm1","5","D"
"KZ43852","CWHvm1","6","D"
"KZ43952","CWHvm1","5","D"
"KZ44052","CWHvm1","6","D"
"KZ44152","CWHvm1","7","D"
"KZ44252","CWHvm1","5","D"
"KZ44352","CWHvm1","5","D"
"KZ44452","CWHvm1","2","A"
"KZ44552","CWHvm1","4","B"
"L001","BWBSdk2","4","B"
"L002","BWBSdk2","3","B"
"L003","BWBSdk2","7","B"
"L004","BWBSdk2","3","B"
"L005","BWBSdk2","3","B"
"L006","BWBSdk2","4","C"
"L007","BWBSdk2","4","C"
"L008","BWBSdk2","4","B"
"L009","BWBSdk2","7","C"
"L010","BWBSdk2","2","B"
"L011","BWBSdk2","1","C"
"L012","BWBSdk2","2","A"
"L013","BWBSdk2",,
"L014","BWBSdk2","2","B"
"L015","BWBSdk2","2","B"
"L016","BWBSdk2","1","B"
"L017","BWBSdk2","7","D"
"L018","BWBSdk2","4","B"
"L019","BWBSdk2","3","C"
"L020","BWBSdk2","1","A"
"L021","BWBSdk2","2","B"
"L022","BWBSdk2","4","C"
"L023","BWBSdk2","3","C"
"L024","BWBSdk2","4","C"
"L025","BWBSdk2","4","C"
"L026","BWBSdk2","3","B"
"L027","BWBSdk2","2","C"
"L028","BWBSdk2","4","B"
